student_id,jurusan,semester_ke,mata_kuliah,sks,nilai,bobot_nilai,kemampuan_laten
S156,Teknik Sipil,4,Kewirausahaan,2,A,4.0,0.742
S156,Teknik Sipil,4,Fisika Dasar I,3,A,4.0,0.742
S156,Teknik Sipil,4,Pancasila,2,A,4.0,0.742
S156,Teknik Sipil,4,Statistika,3,A,4.0,0.742
S156,Teknik Sipil,4,Fisika Dasar II,3,B+,3.3,0.742
S157,Kedokteran,1,Etika Profesi,2,A,4.0,0.681
S157,Kedokteran,1,Fisiologi,4,C,2.0,0.681
S157,Kedokteran,1,Kimia Organik,3,B-,2.7,0.681
S157,Kedokteran,1,Metodologi Penelitian,2,A,4.0,0.681
S157,Kedokteran,1,Pancasila,2,A,4.0,0.681
S157,Kedokteran,1,Kewirausahaan,2,A,4.0,0.681
S157,Kedokteran,1,Skripsi,6,A,4.0,0.681
S157,Kedokteran,2,Skripsi,6,A,4.0,0.681
S157,Kedokteran,2,Bahasa Inggris,2,A,4.0,0.681
S157,Kedokteran,2,Pancasila,2,A,4.0,0.681
S157,Kedokteran,2,Anatomi,4,B-,2.7,0.681
S157,Kedokteran,2,Mikrobiologi,3,A,4.0,0.681
S157,Kedokteran,2,Seminar,1,A,4.0,0.681
S157,Kedokteran,2,Bahasa Inggris,2,A,4.0,0.681
S157,Kedokteran,3,Bahasa Inggris,2,A,4.0,0.681
S157,Kedokteran,3,Bahasa Indonesia,2,A,4.0,0.681
S157,Kedokteran,3,Genetika,3,A,4.0,0.681
S157,Kedokteran,3,Biokimia,3,C,2.0,0.681
S157,Kedokteran,3,Kimia Dasar,3,A,4.0,0.681
S157,Kedokteran,3,Kewarganegaraan,2,A,4.0,0.681
S157,Kedokteran,3,Kewarganegaraan,2,A-,3.7,0.681
S158,Ilmu Komunikasi,1,Kewirausahaan,2,C+,2.3,0.39
S158,Ilmu Komunikasi,1,Metodologi Penelitian,2,A-,3.7,0.39
S158,Ilmu Komunikasi,1,Pancasila,2,A,4.0,0.39
S158,Ilmu Komunikasi,1,Agama,2,A,4.0,0.39
S158,Ilmu Komunikasi,1,Bahasa Inggris,2,A-,3.7,0.39
S158,Ilmu Komunikasi,1,Agama,2,A,4.0,0.39
S158,Ilmu Komunikasi,2,Komunikasi Organisasi,3,A,4.0,0.39
S158,Ilmu Komunikasi,2,Komunikasi Massa,3,A,4.0,0.39
S158,Ilmu Komunikasi,2,Perilaku Organisasi,3,A,4.0,0.39
S158,Ilmu Komunikasi,2,Pancasila,2,B+,3.3,0.39
S158,Ilmu Komunikasi,2,Manajemen,3,B+,3.3,0.39
S158,Ilmu Komunikasi,2,Bahasa Indonesia,2,B+,3.3,0.39
S158,Ilmu Komunikasi,2,Bahasa Indonesia,2,B+,3.3,0.39
S158,Ilmu Komunikasi,3,Bahasa Indonesia,2,B-,2.7,0.39
S158,Ilmu Komunikasi,3,Kerja Praktik,3,A,4.0,0.39
S158,Ilmu Komunikasi,3,Kewarganegaraan,2,A,4.0,0.39
S158,Ilmu Komunikasi,3,Pemasaran,3,A,4.0,0.39
S158,Ilmu Komunikasi,3,Bahasa Inggris,2,B,3.0,0.39
S158,Ilmu Komunikasi,3,Seminar,1,A,4.0,0.39
S158,Ilmu Komunikasi,3,Skripsi,6,A-,3.7,0.39
S158,Ilmu Komunikasi,4,Skripsi,6,A,4.0,0.39
S158,Ilmu Komunikasi,4,Etika Profesi,2,A,4.0,0.39
S158,Ilmu Komunikasi,4,Kewarganegaraan,2,A,4.0,0.39
S158,Ilmu Komunikasi,4,Kewirausahaan,2,A-,3.7,0.39
S159,Hukum,1,Hukum Pidana,3,A-,3.7,0.655
S159,Hukum,1,Bahasa Inggris,2,A,4.0,0.655
S159,Hukum,1,Pancasila,2,A,4.0,0.655
S159,Hukum,1,Kewarganegaraan,2,A,4.0,0.655
S159,Hukum,1,Kerja Praktik,3,A,4.0,0.655
S159,Hukum,2,Metodologi Penelitian,2,A-,3.7,0.655
S159,Hukum,2,Bahasa Indonesia,2,A,4.0,0.655
S159,Hukum,2,Skripsi,6,A,4.0,0.655
S159,Hukum,2,Bahasa Indonesia,2,A,4.0,0.655
S159,Hukum,2,Hukum Perdata,3,A,4.0,0.655
S159,Hukum,2,Kewirausahaan,2,A,4.0,0.655
S159,Hukum,3,Agama,2,A,4.0,0.655
S159,Hukum,3,Seminar,1,B+,3.3,0.655
S159,Hukum,3,Bahasa Inggris,2,B+,3.3,0.655
S159,Hukum,3,Etika Profesi,2,A,4.0,0.655
S159,Hukum,3,Pengantar Ilmu Hukum,3,B-,2.7,0.655
S159,Hukum,4,Kewirausahaan,2,A,4.0,0.655
S159,Hukum,4,Agama,2,B,3.0,0.655
S160,Teknik Elektro,1,Bahasa Indonesia,2,A,4.0,0.683
S160,Teknik Elektro,1,Fisika Dasar I,3,A-,3.7,0.683
S160,Teknik Elektro,1,Kalkulus III,3,A,4.0,0.683
S160,Teknik Elektro,1,Seminar,1,A-,3.7,0.683
S160,Teknik Elektro,1,Kewirausahaan,2,A,4.0,0.683
S160,Teknik Elektro,1,Pancasila,2,A,4.0,0.683
S160,Teknik Elektro,1,Skripsi,6,B+,3.3,0.683
S160,Teknik Elektro,2,Skripsi,6,A-,3.7,0.683
S160,Teknik Elektro,2,Fisika,3,A-,3.7,0.683
S160,Teknik Elektro,2,Statistika Inferensial,3,B+,3.3,0.683
S160,Teknik Elektro,2,Kalkulus I,3,B,3.0,0.683
S160,Teknik Elektro,2,Kerja Praktik,3,B+,3.3,0.683
S160,Teknik Elektro,2,Statistika,3,B+,3.3,0.683
S160,Teknik Elektro,2,Kimia Dasar,3,B,3.0,0.683
S161,Teknik Mesin,1,Matematika Diskrit,3,B-,2.7,0.457
S161,Teknik Mesin,1,Kewarganegaraan,2,A,4.0,0.457
S161,Teknik Mesin,1,Pancasila,2,A,4.0,0.457
S161,Teknik Mesin,1,Kalkulus III,3,A-,3.7,0.457
S161,Teknik Mesin,1,Kalkulus I,3,A,4.0,0.457
S161,Teknik Mesin,1,Pengantar Matematika,2,A,4.0,0.457
S161,Teknik Mesin,2,Kimia Dasar,3,B+,3.3,0.457
S161,Teknik Mesin,2,Fisika Dasar I,3,B+,3.3,0.457
S161,Teknik Mesin,2,Statistika Inferensial,3,B,3.0,0.457
S161,Teknik Mesin,2,Fisika,3,A-,3.7,0.457
S161,Teknik Mesin,2,Fisika Dasar II,3,A,4.0,0.457
S161,Teknik Mesin,2,Statistika,3,A,4.0,0.457
S162,Teknik Elektro,1,Kalkulus I,3,B-,2.7,0.62
S162,Teknik Elektro,1,Metodologi Penelitian,2,A,4.0,0.62
S162,Teknik Elektro,1,Kewarganegaraan,2,A,4.0,0.62
S162,Teknik Elektro,1,Fisika Dasar II,3,B,3.0,0.62
S162,Teknik Elektro,1,Aljabar Linear,3,B,3.0,0.62
S162,Teknik Elektro,1,Agama,2,B+,3.3,0.62
S162,Teknik Elektro,2,Fisika Dasar I,3,B+,3.3,0.62
S162,Teknik Elektro,2,Bahasa Indonesia,2,A,4.0,0.62
S162,Teknik Elektro,2,Seminar,1,A,4.0,0.62
S162,Teknik Elektro,2,Statistika Inferensial,3,B+,3.3,0.62
S162,Teknik Elektro,2,Kewirausahaan,2,A-,3.7,0.62
S162,Teknik Elektro,3,Kalkulus II,3,C+,2.3,0.62
S162,Teknik Elektro,3,Matematika Diskrit,3,A-,3.7,0.62
S162,Teknik Elektro,3,Pancasila,2,A,4.0,0.62
S162,Teknik Elektro,3,Kewirausahaan,2,A,4.0,0.62
S162,Teknik Elektro,3,Pengantar Matematika,2,A,4.0,0.62
S162,Teknik Elektro,3,Kerja Praktik,3,A,4.0,0.62
S162,Teknik Elektro,4,Kewarganegaraan,2,A,4.0,0.62
S162,Teknik Elektro,4,Kalkulus III,3,A-,3.7,0.62
S162,Teknik Elektro,4,Agama,2,A,4.0,0.62
S162,Teknik Elektro,4,Statistika,3,B,3.0,0.62
S162,Teknik Elektro,4,Kimia Dasar,3,A,4.0,0.62
S162,Teknik Elektro,5,Skripsi,6,A-,3.7,0.62
S162,Teknik Elektro,5,Fisika,3,B,3.0,0.62
S162,Teknik Elektro,5,Etika Profesi,2,A,4.0,0.62
S162,Teknik Elektro,5,Bahasa Inggris,2,A,4.0,0.62
S162,Teknik Elektro,5,Bahasa Indonesia,2,A-,3.7,0.62
S163,Akuntansi,1,Manajemen,3,A,4.0,0.513
S163,Akuntansi,1,Kalkulus I,3,B-,2.7,0.513
S163,Akuntansi,1,Aljabar Linear,3,A,4.0,0.513
S163,Akuntansi,1,Metodologi Penelitian,2,A,4.0,0.513
S163,Akuntansi,1,Seminar,1,A-,3.7,0.513
S163,Akuntansi,1,Agama,2,A-,3.7,0.513
S163,Akuntansi,2,Statistika Inferensial,3,B-,2.7,0.513
S163,Akuntansi,2,Kewarganegaraan,2,A-,3.7,0.513
S163,Akuntansi,2,Statistika,3,A,4.0,0.513
S163,Akuntansi,2,Agama,2,A,4.0,0.513
S163,Akuntansi,2,Bahasa Indonesia,2,A-,3.7,0.513
S163,Akuntansi,2,Etika Profesi,2,A,4.0,0.513
S163,Akuntansi,2,Bahasa Indonesia,2,B+,3.3,0.513
S163,Akuntansi,3,Bahasa Indonesia,2,A,4.0,0.513
S163,Akuntansi,3,Perilaku Organisasi,3,A,4.0,0.513
S163,Akuntansi,3,Kalkulus II,3,B-,2.7,0.513
S163,Akuntansi,3,Kewirausahaan,2,A,4.0,0.513
S163,Akuntansi,3,Skripsi,6,A,4.0,0.513
S163,Akuntansi,3,Kerja Praktik,3,A,4.0,0.513
S163,Akuntansi,3,Matematika Diskrit,3,B,3.0,0.513
S163,Akuntansi,4,Matematika Diskrit,3,B,3.0,0.513
S163,Akuntansi,4,Kalkulus III,3,B,3.0,0.513
S163,Akuntansi,4,Pancasila,2,B+,3.3,0.513
S163,Akuntansi,4,Bahasa Inggris,2,A,4.0,0.513
S163,Akuntansi,4,Akuntansi Keuangan,3,B,3.0,0.513
S164,Ilmu Komunikasi,1,Etika Profesi,2,A,4.0,0.48
S164,Ilmu Komunikasi,1,Bahasa Inggris,2,A-,3.7,0.48
S164,Ilmu Komunikasi,1,Metodologi Penelitian,2,B+,3.3,0.48
S164,Ilmu Komunikasi,1,Seminar,1,B,3.0,0.48
S164,Ilmu Komunikasi,1,Manajemen,3,A,4.0,0.48
S164,Ilmu Komunikasi,2,Kewirausahaan,2,A,4.0,0.48
S164,Ilmu Komunikasi,2,Bahasa Indonesia,2,A,4.0,0.48
S164,Ilmu Komunikasi,2,Kewarganegaraan,2,A-,3.7,0.48
S164,Ilmu Komunikasi,2,Komunikasi Massa,3,B+,3.3,0.48
S164,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.48
S164,Ilmu Komunikasi,2,Pemasaran,3,B,3.0,0.48
S165,Ilmu Komunikasi,1,Bahasa Inggris,2,A,4.0,0.616
S165,Ilmu Komunikasi,1,Kewirausahaan,2,B+,3.3,0.616
S165,Ilmu Komunikasi,1,Kerja Praktik,3,A,4.0,0.616
S165,Ilmu Komunikasi,1,Etika Profesi,2,A,4.0,0.616
S165,Ilmu Komunikasi,1,Komunikasi Organisasi,3,B+,3.3,0.616
S165,Ilmu Komunikasi,1,Skripsi,6,A,4.0,0.616
S165,Ilmu Komunikasi,1,Bahasa Indonesia,2,A-,3.7,0.616
S165,Ilmu Komunikasi,2,Bahasa Indonesia,2,A,4.0,0.616
S165,Ilmu Komunikasi,2,Pemasaran,3,A,4.0,0.616
S165,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.616
S165,Ilmu Komunikasi,2,Agama,2,A,4.0,0.616
S165,Ilmu Komunikasi,2,Metodologi Penelitian,2,A-,3.7,0.616
S165,Ilmu Komunikasi,2,Manajemen,3,A-,3.7,0.616
S165,Ilmu Komunikasi,3,Bahasa Inggris,2,B+,3.3,0.616
S165,Ilmu Komunikasi,3,Perilaku Organisasi,3,A-,3.7,0.616
S165,Ilmu Komunikasi,3,Kewirausahaan,2,A-,3.7,0.616
S165,Ilmu Komunikasi,3,Kewarganegaraan,2,A-,3.7,0.616
S165,Ilmu Komunikasi,3,Komunikasi Massa,3,A,4.0,0.616
S165,Ilmu Komunikasi,3,Agama,2,A,4.0,0.616
S165,Ilmu Komunikasi,3,Seminar,1,A-,3.7,0.616
S165,Ilmu Komunikasi,4,Seminar,1,A,4.0,0.616
S165,Ilmu Komunikasi,4,Bahasa Indonesia,2,B,3.0,0.616
S165,Ilmu Komunikasi,4,Kewarganegaraan,2,A-,3.7,0.616
S165,Ilmu Komunikasi,4,Pancasila,2,A,4.0,0.616
S166,Farmasi,1,Bahasa Indonesia,2,A,4.0,0.4
S166,Farmasi,1,Kerja Praktik,3,A,4.0,0.4
S166,Farmasi,1,Bahasa Inggris,2,A-,3.7,0.4
S166,Farmasi,1,Farmakologi,4,A-,3.7,0.4
S166,Farmasi,1,Kewirausahaan,2,B+,3.3,0.4
S166,Farmasi,1,Anatomi,4,A,4.0,0.4
S166,Farmasi,1,Pancasila,2,A-,3.7,0.4
S166,Farmasi,2,Pancasila,2,A,4.0,0.4
S166,Farmasi,2,Skripsi,6,A-,3.7,0.4
S166,Farmasi,2,Fisiologi,4,B+,3.3,0.4
S166,Farmasi,2,Metodologi Penelitian,2,B+,3.3,0.4
S166,Farmasi,2,Kewarganegaraan,2,A,4.0,0.4
S166,Farmasi,2,Kewarganegaraan,2,A,4.0,0.4
S167,Farmasi,1,Seminar,1,A,4.0,0.812
S167,Farmasi,1,Kerja Praktik,3,A-,3.7,0.812
S167,Farmasi,1,Pancasila,2,A-,3.7,0.812
S167,Farmasi,1,Kimia Organik,3,B+,3.3,0.812
S167,Farmasi,1,Skripsi,6,A,4.0,0.812
S167,Farmasi,2,Pancasila,2,A-,3.7,0.812
S167,Farmasi,2,Fisiologi,4,B+,3.3,0.812
S167,Farmasi,2,Mikrobiologi,3,B,3.0,0.812
S167,Farmasi,2,Agama,2,A,4.0,0.812
S167,Farmasi,2,Biokimia,3,A,4.0,0.812
S167,Farmasi,2,Kewirausahaan,2,B,3.0,0.812
S167,Farmasi,3,Kewarganegaraan,2,A,4.0,0.812
S167,Farmasi,3,Agama,2,A,4.0,0.812
S167,Farmasi,3,Bahasa Inggris,2,A,4.0,0.812
S167,Farmasi,3,Farmakologi,4,B+,3.3,0.812
S167,Farmasi,3,Kewirausahaan,2,A-,3.7,0.812
S167,Farmasi,4,Anatomi,4,B+,3.3,0.812
S167,Farmasi,4,Metodologi Penelitian,2,B+,3.3,0.812
S167,Farmasi,4,Bahasa Inggris,2,A,4.0,0.812
S167,Farmasi,4,Etika Profesi,2,A,4.0,0.812
S167,Farmasi,4,Kewarganegaraan,2,A,4.0,0.812
S167,Farmasi,5,Genetika,3,B+,3.3,0.812
S168,Farmasi,1,Pancasila,2,A,4.0,0.235
S168,Farmasi,1,Agama,2,A-,3.7,0.235
S168,Farmasi,1,Skripsi,6,A,4.0,0.235
S168,Farmasi,1,Kewirausahaan,2,A-,3.7,0.235
S168,Farmasi,1,Bahasa Indonesia,2,A,4.0,0.235
S168,Farmasi,1,Kerja Praktik,3,B,3.0,0.235
S168,Farmasi,2,Biokimia,3,B,3.0,0.235
S168,Farmasi,2,Bahasa Inggris,2,B+,3.3,0.235
S168,Farmasi,2,Genetika,3,C,2.0,0.235
S168,Farmasi,2,Agama,2,A,4.0,0.235
S168,Farmasi,2,Metodologi Penelitian,2,B+,3.3,0.235
S168,Farmasi,2,Etika Profesi,2,B+,3.3,0.235
S168,Farmasi,2,Kewarganegaraan,2,A-,3.7,0.235
S168,Farmasi,3,Kewarganegaraan,2,A,4.0,0.235
S168,Farmasi,3,Anatomi,4,C+,2.3,0.235
S168,Farmasi,3,Kimia Organik,3,B-,2.7,0.235
S168,Farmasi,3,Mikrobiologi,3,B,3.0,0.235
S168,Farmasi,3,Kimia Dasar,3,B+,3.3,0.235
S168,Farmasi,3,Fisiologi,4,B-,2.7,0.235
S168,Farmasi,3,Seminar,1,A,4.0,0.235
S168,Farmasi,4,Seminar,1,A,4.0,0.235
S168,Farmasi,4,Bahasa Inggris,2,B-,2.7,0.235
S168,Farmasi,4,Kewarganegaraan,2,A-,3.7,0.235
S168,Farmasi,4,Bahasa Indonesia,2,B,3.0,0.235
S168,Farmasi,4,Kewirausahaan,2,B+,3.3,0.235
S168,Farmasi,4,Pancasila,2,A-,3.7,0.235
S168,Farmasi,4,Farmakologi,4,B-,2.7,0.235
S169,Ilmu Komunikasi,1,Kewirausahaan,2,B+,3.3,0.495
S169,Ilmu Komunikasi,1,Pemasaran,3,A,4.0,0.495
S169,Ilmu Komunikasi,1,Manajemen,3,A,4.0,0.495
S169,Ilmu Komunikasi,1,Komunikasi Organisasi,3,A,4.0,0.495
S169,Ilmu Komunikasi,1,Perilaku Organisasi,3,A,4.0,0.495
S169,Ilmu Komunikasi,2,Bahasa Indonesia,2,B+,3.3,0.495
S169,Ilmu Komunikasi,2,Agama,2,B+,3.3,0.495
S169,Ilmu Komunikasi,2,Agama,2,A-,3.7,0.495
S169,Ilmu Komunikasi,2,Bahasa Inggris,2,A,4.0,0.495
S169,Ilmu Komunikasi,2,Kewirausahaan,2,B+,3.3,0.495
S169,Ilmu Komunikasi,2,Skripsi,6,C+,2.3,0.495
S169,Ilmu Komunikasi,2,Metodologi Penelitian,2,A,4.0,0.495
S169,Ilmu Komunikasi,3,Metodologi Penelitian,2,A-,3.7,0.495
S169,Ilmu Komunikasi,3,Pancasila,2,A,4.0,0.495
S169,Ilmu Komunikasi,3,Seminar,1,A-,3.7,0.495
S169,Ilmu Komunikasi,3,Kewarganegaraan,2,A-,3.7,0.495
S169,Ilmu Komunikasi,3,Bahasa Inggris,2,A,4.0,0.495
S169,Ilmu Komunikasi,3,Bahasa Indonesia,2,A,4.0,0.495
S169,Ilmu Komunikasi,4,Pancasila,2,A,4.0,0.495
S169,Ilmu Komunikasi,4,Kewarganegaraan,2,A,4.0,0.495
S169,Ilmu Komunikasi,4,Kerja Praktik,3,A,4.0,0.495
S169,Ilmu Komunikasi,4,Etika Profesi,2,A,4.0,0.495
S170,Teknik Mesin,1,Pancasila,2,A,4.0,0.803
S170,Teknik Mesin,1,Bahasa Indonesia,2,A-,3.7,0.803
S170,Teknik Mesin,1,Skripsi,6,A-,3.7,0.803
S170,Teknik Mesin,1,Kalkulus I,3,A,4.0,0.803
S170,Teknik Mesin,1,Kimia Organik,3,B-,2.7,0.803
S170,Teknik Mesin,1,Kimia Dasar,3,B+,3.3,0.803
S170,Teknik Mesin,2,Bahasa Indonesia,2,A,4.0,0.803
S170,Teknik Mesin,2,Pengantar Matematika,2,A,4.0,0.803
S170,Teknik Mesin,2,Kewarganegaraan,2,A,4.0,0.803
S170,Teknik Mesin,2,Pancasila,2,A,4.0,0.803
S170,Teknik Mesin,2,Metodologi Penelitian,2,B+,3.3,0.803
S170,Teknik Mesin,3,Kalkulus II,3,A,4.0,0.803
S170,Teknik Mesin,3,Statistika Inferensial,3,A-,3.7,0.803
S170,Teknik Mesin,3,Kalkulus III,3,B,3.0,0.803
S170,Teknik Mesin,3,Matematika Diskrit,3,A,4.0,0.803
S170,Teknik Mesin,3,Seminar,1,A,4.0,0.803
S170,Teknik Mesin,4,Aljabar Linear,3,A,4.0,0.803
S170,Teknik Mesin,4,Etika Profesi,2,A,4.0,0.803
S170,Teknik Mesin,4,Fisika Dasar II,3,A-,3.7,0.803
S170,Teknik Mesin,4,Statistika,3,B-,2.7,0.803
S170,Teknik Mesin,4,Kerja Praktik,3,A-,3.7,0.803
S170,Teknik Mesin,4,Bahasa Inggris,2,A,4.0,0.803
S170,Teknik Mesin,5,Agama,2,A,4.0,0.803
S170,Teknik Mesin,5,Kewarganegaraan,2,A,4.0,0.803
S170,Teknik Mesin,5,Agama,2,A,4.0,0.803
S170,Teknik Mesin,5,Kewirausahaan,2,A-,3.7,0.803
S170,Teknik Mesin,5,Fisika,3,A,4.0,0.803
S171,Teknik Informatika,1,Pancasila,2,A,4.0,0.69
S171,Teknik Informatika,1,Metodologi Penelitian,2,A,4.0,0.69
S171,Teknik Informatika,1,Statistika,3,B+,3.3,0.69
S171,Teknik Informatika,1,Bahasa Inggris,2,B+,3.3,0.69
S171,Teknik Informatika,1,Kewarganegaraan,2,A-,3.7,0.69
S171,Teknik Informatika,2,Pengantar Matematika,2,A,4.0,0.69
S171,Teknik Informatika,2,Fisika Dasar I,3,B+,3.3,0.69
S171,Teknik Informatika,2,Aljabar Linear,3,A-,3.7,0.69
S171,Teknik Informatika,2,Kewirausahaan,2,A,4.0,0.69
S171,Teknik Informatika,2,Kecerdasan Buatan,3,A-,3.7,0.69
S171,Teknik Informatika,2,Kalkulus I,3,A-,3.7,0.69
S171,Teknik Informatika,3,Kalkulus II,3,B,3.0,0.69
S171,Teknik Informatika,3,Grafika Komputer,3,A-,3.7,0.69
S171,Teknik Informatika,3,Bahasa Inggris,2,A,4.0,0.69
S171,Teknik Informatika,3,Bahasa Indonesia,2,A-,3.7,0.69
S171,Teknik Informatika,3,Pemrograman Mobile,3,A-,3.7,0.69
S171,Teknik Informatika,4,Kewarganegaraan,2,A,4.0,0.69
S171,Teknik Informatika,4,Skripsi,6,A,4.0,0.69
S171,Teknik Informatika,4,Struktur Data,3,A,4.0,0.69
S171,Teknik Informatika,4,Pemrograman Web,3,B-,2.7,0.69
S171,Teknik Informatika,4,Statistika Inferensial,3,B+,3.3,0.69
S171,Teknik Informatika,4,Pancasila,2,A,4.0,0.69
S171,Teknik Informatika,4,Algoritma dan Pemrograman,4,B,3.0,0.69
S171,Teknik Informatika,5,Algoritma dan Pemrograman,4,B-,2.7,0.69
S171,Teknik Informatika,5,Seminar,1,A-,3.7,0.69
S171,Teknik Informatika,5,Basis Data,3,A-,3.7,0.69
S171,Teknik Informatika,5,Matematika Diskrit,3,A,4.0,0.69
S171,Teknik Informatika,5,Pemrograman Berorientasi Objek,3,B,3.0,0.69
S172,Farmasi,1,Kewarganegaraan,2,A-,3.7,0.515
S172,Farmasi,1,Etika Profesi,2,A-,3.7,0.515
S172,Farmasi,1,Pancasila,2,A,4.0,0.515
S172,Farmasi,1,Fisiologi,4,A,4.0,0.515
S172,Farmasi,1,Agama,2,B+,3.3,0.515
S172,Farmasi,1,Bahasa Inggris,2,B+,3.3,0.515
S172,Farmasi,1,Farmakologi,4,C+,2.3,0.515
S172,Farmasi,2,Farmakologi,4,A,4.0,0.515
S172,Farmasi,2,Metodologi Penelitian,2,A,4.0,0.515
S172,Farmasi,2,Bahasa Inggris,2,A-,3.7,0.515
S172,Farmasi,2,Mikrobiologi,3,A,4.0,0.515
S172,Farmasi,2,Kimia Dasar,3,A,4.0,0.515
S172,Farmasi,2,Kewirausahaan,2,B+,3.3,0.515
S172,Farmasi,3,Genetika,3,A-,3.7,0.515
S172,Farmasi,3,Skripsi,6,A-,3.7,0.515
S172,Farmasi,3,Seminar,1,A,4.0,0.515
S172,Farmasi,3,Kewarganegaraan,2,B-,2.7,0.515
S172,Farmasi,3,Anatomi,4,A-,3.7,0.515
S172,Farmasi,4,Kerja Praktik,3,A-,3.7,0.515
S172,Farmasi,4,Biokimia,3,B,3.0,0.515
S172,Farmasi,4,Bahasa Indonesia,2,B,3.0,0.515
S172,Farmasi,4,Kimia Organik,3,B-,2.7,0.515
S172,Farmasi,4,Pancasila,2,A,4.0,0.515
S172,Farmasi,4,Bahasa Indonesia,2,A,4.0,0.515
S173,Sistem Informasi,1,Kimia Dasar,3,A,4.0,0.364
S173,Sistem Informasi,1,Agama,2,A,4.0,0.364
S173,Sistem Informasi,1,Bahasa Inggris,2,A,4.0,0.364
S173,Sistem Informasi,1,Algoritma dan Pemrograman,4,B-,2.7,0.364
S173,Sistem Informasi,1,Statistika Inferensial,3,A-,3.7,0.364
S173,Sistem Informasi,1,Rekayasa Perangkat Lunak,3,B-,2.7,0.364
S173,Sistem Informasi,1,Pancasila,2,A,4.0,0.364
S173,Sistem Informasi,2,Pancasila,2,A-,3.7,0.364
S173,Sistem Informasi,2,Etika Profesi,2,A-,3.7,0.364
S173,Sistem Informasi,2,Kalkulus II,3,A-,3.7,0.364
S173,Sistem Informasi,2,Pengantar Matematika,2,A,4.0,0.364
S173,Sistem Informasi,2,Pembelajaran Mesin,3,A-,3.7,0.364
S173,Sistem Informasi,3,Kalkulus III,3,D,1.0,0.364
S173,Sistem Informasi,3,Kewirausahaan,2,A,4.0,0.364
S173,Sistem Informasi,3,Sistem Operasi,3,B+,3.3,0.364
S173,Sistem Informasi,3,Basis Data,3,A-,3.7,0.364
S173,Sistem Informasi,3,Bahasa Indonesia,2,A,4.0,0.364
S173,Sistem Informasi,3,Kerja Praktik,3,A,4.0,0.364
S173,Sistem Informasi,4,Kecerdasan Buatan,3,B+,3.3,0.364
S173,Sistem Informasi,4,Matematika Diskrit,3,C,2.0,0.364
S173,Sistem Informasi,4,Fisika,3,B,3.0,0.364
S173,Sistem Informasi,4,Aljabar Linear,3,A-,3.7,0.364
S173,Sistem Informasi,4,Kimia Organik,3,B-,2.7,0.364
S173,Sistem Informasi,5,Kewarganegaraan,2,A,4.0,0.364
S173,Sistem Informasi,5,Fisika Dasar II,3,A,4.0,0.364
S173,Sistem Informasi,5,Bahasa Indonesia,2,A-,3.7,0.364
S173,Sistem Informasi,5,Kewirausahaan,2,A,4.0,0.364
S173,Sistem Informasi,5,Pemrograman Berorientasi Objek,3,B-,2.7,0.364
S173,Sistem Informasi,5,Statistika,3,B-,2.7,0.364
S173,Sistem Informasi,5,Fisika Dasar I,3,A-,3.7,0.364
S174,Teknik Elektro,1,Kewirausahaan,2,A-,3.7,0.732
S174,Teknik Elektro,1,Agama,2,A-,3.7,0.732
S174,Teknik Elektro,1,Kewirausahaan,2,A-,3.7,0.732
S174,Teknik Elektro,1,Agama,2,A-,3.7,0.732
S174,Teknik Elektro,1,Statistika Inferensial,3,B,3.0,0.732
S174,Teknik Elektro,2,Bahasa Indonesia,2,A-,3.7,0.732
S174,Teknik Elektro,2,Skripsi,6,A,4.0,0.732
S174,Teknik Elektro,2,Metodologi Penelitian,2,A,4.0,0.732
S174,Teknik Elektro,2,Fisika Dasar II,3,B,3.0,0.732
S174,Teknik Elektro,2,Aljabar Linear,3,A-,3.7,0.732
S175,Sistem Informasi,1,Basis Data,3,B,3.0,0.741
S175,Sistem Informasi,1,Agama,2,A-,3.7,0.741
S175,Sistem Informasi,1,Grafika Komputer,3,B+,3.3,0.741
S175,Sistem Informasi,1,Kimia Organik,3,B,3.0,0.741
S175,Sistem Informasi,1,Kalkulus II,3,A,4.0,0.741
S175,Sistem Informasi,1,Skripsi,6,A,4.0,0.741
S175,Sistem Informasi,1,Struktur Data,3,C+,2.3,0.741
S175,Sistem Informasi,2,Struktur Data,3,B,3.0,0.741
S175,Sistem Informasi,2,Pemrograman Web,3,A,4.0,0.741
S175,Sistem Informasi,2,Pemrograman Mobile,3,A,4.0,0.741
S175,Sistem Informasi,2,Pancasila,2,A,4.0,0.741
S175,Sistem Informasi,2,Bahasa Indonesia,2,A,4.0,0.741
S175,Sistem Informasi,2,Bahasa Inggris,2,B+,3.3,0.741
S175,Sistem Informasi,3,Bahasa Inggris,2,A,4.0,0.741
S175,Sistem Informasi,3,Pemrograman Berorientasi Objek,3,A,4.0,0.741
S175,Sistem Informasi,3,Kalkulus I,3,B+,3.3,0.741
S175,Sistem Informasi,3,Kewirausahaan,2,A-,3.7,0.741
S175,Sistem Informasi,3,Pengantar Matematika,2,A,4.0,0.741
S176,Farmasi,1,Bahasa Inggris,2,A,4.0,0.377
S176,Farmasi,1,Farmakologi,4,B-,2.7,0.377
S176,Farmasi,1,Anatomi,4,B,3.0,0.377
S176,Farmasi,1,Fisiologi,4,C-,1.7,0.377
